label,text,source,group_id
Termination,"['This Agreement may be terminated at any time without cause by either party upon ninety (90) days written notice to the other party.', 'This Agreement may be canceled at any time without cause, by either party upon ninety (90) days written notice to the other party.']",cuad,"cuad:NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf"
Termination,"['This Agreement may be terminated by WYZZ by written notice to Nexstar (i) at any time upon six (6) months prior written notice, (ii) on six (6) months prior notice following the sale of WMBD-TV by Nexstar and/or (iii) if WYZZ is not then in material default or breach hereof and if the Nexstar is in material breach of its representations or its material obligations hereunder, and has failed to cure such breach within thirty (30) days of notice from WYZZ; provided, no notice may be given pursuant to clause (i) of this section prior to the eighteen (18) month anniversary of the Effective Date.', 'This Agreement may be terminated by Nexstar by written notice to WYZZ (i) any time upon six (6) months prior notice, (ii) on six (6) months prior notice following the sale of WYZZ-TV by WYZZ, and/or (iii) if Nexstar is not then in material default or breach hereof, and WYZZ is in material breach of its representations or its material obligations hereunder, and has failed to cure such breach within thirty (30) days of written notice from Nexstar; provided, no notice may be given pursuant to clause (i) of this section prior to the eighteen (18) month anniversary of the Effective Date.']",cuad,cuad:NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT.PDF
Termination,"['Notwithstanding the aforesaid in Section 16.1. and any possible implication to the contrary herein or as a result of the course of conduct of the parties, Contractor shall be entitled, at its sole discretion, to terminate this Agreement only during the Extended Term, with or without cause, upon a prior written notice of termination to NICE of not less than six (6) months.', 'Notwithstanding the aforesaid in Section 16.1. and any possible implication to the contrary herein or as a result of the course of conduct of the parties, NICEshall be entitled, at its sole discretion, to terminate this Agreement, in whole or in part, at any time during the Initial Term or the Extended Term, with or without cause, upon a prior written notice of termination to Contractor of not less than forty-five (45) Days.']",cuad,cuad:NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF
Termination,"[""Except as may be provided in any Schedule, Metavante may, at any time, withdraw any of the Services upon providing ninety (90) days' prior written notice to Customer, provided that Metavante is withdrawing the Service(s) from its entire client base."", 'Customer may elect to terminate this Agreement for any reason upon six months written notice to Metavante, provided Customer shall pay Metavante the ""Termination Fee"" defined and computed in accordance with the table below.']",cuad,cuad:OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT.PDF
Termination,"['Either party may terminate the Agreement on 60-days written notice during a renewed term.', 'The Reseller Agreement can be terminated at any time at the discretion of either party.']",cuad,"cuad:OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT.PDF"
Termination,"['except as specifically described elsewhere in this agreement, either ITS or COMWARE shall have the right to terminate this Agreement with 30 days written notice from the other party, for any reason whatsoever.']",cuad,"cuad:OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF"
Termination,"['EKR may terminate this Agreement for convenience at any time upon [**] ([**]) days prior, written notice to PPI.', 'At any time between the Agreement Date and July 1, 2015, EKR shall have the right, exercisable upon sixty (60) days prior written notice to PPI, to terminate the Lease Term and sell the Transferred Equipment back to PPI, subject to payment by PPI to EKR within five (5) days of such notice of $[**] in cash, which if exercised shall result in (i) an offset against the unpaid balance of principal and interest under the Promissory Note pursuant to Section 3.20(f) below; and (ii) the termination of the Step-in Right described in Section 17.5.', 'At any time after July 1, 2015, PPI shall have the right, exercisable upon sixty (60) days prior written notice to EKR, to terminate the Lease Term and repurchase the Transferred Equipment from EKR, subject to payment by PPI to EKR within five (5) days of such notice of any principal paid by EKR under the Promissory Note, which if exercised shall result in the termination of the Step-in Right set forth in Section 17.5.']",cuad,"cuad:PACIRA PHARMACEUTICALS, INC. - A&R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .PDF"
Termination,"[""The Consultant may terminate the Consultation Period at any time upon thirty (30) days' written notice.""]",cuad,cuad:PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT.PDF
Termination,['Client may terminate this Agreement on thirty (30) days written notice without cause.'],cuad,"cuad:PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement.PDF"
Termination,"['This Agreement may be terminated by either the PHL Parties, on the one hand, or ICC, on the other, with respect to Certificates that have not been issued as of the effective date of termination in the following manner:<omitted>By any of the PHL Parties, on the one hand, or ICC, on the other, providing one hundred and twenty (120) days prior written notice to the other Parties.']",cuad,cuad:PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF
Termination,"['Customer, in its sole discretion, may terminate this Agreement, without cause, by providing six (6) months prior written notice to Philips']",cuad,cuad:PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT.PDF
Termination,"[""This Agreement shall be terminable<omitted>by Licensor or Licensee upon sixty (60) days' written notice to the other party;""]",cuad,cuad:PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.pdf
Termination,"['Customer shall have the right to terminate any Scope of Work and corresponding Purchase Order for Services at any time on reasonable advance written notice to Supplier (without terminating this Agreement), in which case Customer shall be responsible for:\n\n[* * *]']",cuad,cuad:ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement.pdf
Termination,['The Agreement may be terminated by both Parties with a notification period of *** before the end of the Initial Term of the Agreement.'],cuad,cuad:PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.pdf
Termination,['Either Party may terminate this Agreement at any time during the term of this Agreement for any reason upon two weeks written notice to the other Party.'],cuad,cuad:PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.pdf
Termination,"[""We may terminate your right to provide products and services to a Major Account customer at any time by giving you at least 30 days' prior written notice, and you may terminate your right to provide products and services to a Major Account at any time by giving us at least 30 days' prior written notice.""]",cuad,cuad:PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.pdf
Termination,"['This Agreement shall be in effect until March 18. 2021, unless sooner terminated by either party upon (30) days written notice, without cause.']",cuad,cuad:PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement.pdf
Termination,['Any Party hereto may terminate this Agreement at any time upon prior written notice.'],cuad,cuad:Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement .PDF
Termination,"[""This Agreement may be terminated at any time while the Employee is living by written notice thereof by either the Employer or the Employee to the other; and, in any event, this Agreement will terminate upon termination of the Employee's employment.""]",cuad,cuad:PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement.pdf
Termination,"['Customer may terminate this Agreement, or any portion of Services specified herein, for convenience by: providing at least sixty (60) days prior written notice to IBM; and paying the applicable early termination charges specified in Attachment C.']",cuad,cuad:QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement.pdf
Termination,"['If the Farids Group determines for any reason not to proceed with any proposed registration requested pursuant to Section 6.1, the Farids Group shall promptly notify the Company in writing.']",cuad,"cuad:ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.PDF"
Termination,"['SpinRecords.com may terminate this Agreement for no reason or for any reason upon sixty (60) days prior written notice to NETTAXI.', 'NETTAXI may terminate this Agreement at any time for<omitted>its convenience, for no reason or for any reason, upon sixty (60) days prior written notice to SpinRecords.com.']",cuad,cuad:RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement.pdf
Termination,"[""Except as agreed by the Parties in writing or as otherwise stated in the Exhibits, Company may terminate for convenience any Transition Service, and RGHI may terminate for convenience any Reverse Transition Service, upon 30 days' prior written notice of such termination; provided, (a) that, with respect to the Services described in Section G1 of Exhibit A, unless otherwise indicated therein, those Services may not be terminated independently except in accordance with an agreed Migration Plan and, (b) any unamortized costs associated with Provider's purchase of any license or other costs incurred specifically for the purpose of providing the Services hereunder will be passed through to the Terminating Party.""]",cuad,cuad:ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.pdf
Termination,"[""Sekisui may terminate this Agreement upon prior written notice<omitted>at any other time upon ninety (90) days' prior written notice of impending termination.""]",cuad,cuad:RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement.pdf
Termination,"['This Agreement shall commence on the Effective Date and, unless terminated earlier pursuant to Section 3.2 or 3.3 of this Agreement, shall continue until the twentieth (20th) anniversary of the Effective Date; provided, however, (i) Operator shall have the right to terminate this Agreement at any time upon no less than 120 days prior written notice to Owner, if Operator provides a substitute operator acceptable to Owner, as determined in its reasonable discretion, who (A) has experience operating similar assets, (B) has the ability to provide at least the same quality of service as Operator, (C) has the financial ability to perform the obligations hereunder, and (D) is ready, willing and able to execute an operation and maintenance agreement substantially similar to this Agreement and acceptable to Owner, as determined in its reasonable discretion, and (ii) Owner shall have the right to terminate this Agreement at any time upon no less than 120 days prior written notice to Operator.']",cuad,cuad:SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF
Termination,['The Company may in its discretion and at its option terminate this Agreement at any time after the Minimum Period upon five days prior written notice to Maimon.'],cuad,cuad:SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT.PDF
Termination,"['In the case of a written notice 15 days in advance from either party to the other Party And a payment of the liquidated damages of RMB10,000 (RMB TEN THOUSAND), this Agreement shall terminate as of the date of termination stated in the notice of termination.', 'Party A is entitled to unilaterally terminate this Agreement within three natural months from the signing date of this Agreement.']",cuad,cuad:SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF
Termination,['This Agreement may also be terminated by either party upon ninety (90) days written notice.'],cuad,"cuad:SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement.PDF"
Termination,['Sparkling may terminate this Agreement at any time upon ninety (90) calendar days written notice to Garman.'],cuad,cuad:SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF
Termination,"['Either party may terminate this Agreement, without cause, by giving the other party [*****] days prior written notice.']",cuad,cuad:ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf
Termination,['Customer may terminate this Agreement and the license at any time by destroying all copies of Software including any Documentation.'],cuad,cuad:ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2.pdf
Termination,"[""Notwithstanding any other provision of this Agreement, MMT may at any time terminate this Agreement on country-by-country basis, or in its entirety, upon [***] months' prior written notice to SIGA.""]",cuad,cuad:SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement.pdf
Termination,['Either party shall have the right to terminate this Agreement at any time for any reason.'],cuad,"cuad:SightLife Surgical, Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF"
Termination,['Either Party may terminate this Agreement hereunder for any reason at its convenience upon one hundred eighty (180) days prior written notice.'],cuad,"cuad:Sonos, Inc. - Manufacturing Agreement .PDF"
Termination,"['Either party may cancel this Agreement at any time, with or without supplying a reason, through written notification or by making suitable settings in the respective Control Panel.', 'The Software Publisher and element 5 are authorized to revoke the license granted to the Affiliate at any time by written notice.']",cuad,cuad:SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement.pdf
Termination,"[""Notwithstanding the provisions of Section 3 above, either party shall have the right to terminate this Agreement, without cause, upon no less than ninety (90) days' prior written notice to the other party.""]",cuad,cuad:StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement.pdf
Termination,"[""However, any Party may terminate its participation in this Agreement at the end of the Initial Period or any time thereafter by giving not less than one (1) year's prior notice thereof, in writing, to the other Parties.""]",cuad,cuad:TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.PDF
Termination,"[""This AGREEMENT and the licence granted hereunder shall terminate should any of the following events occur: 6. 2. 1. 30 (thirty) days after TELKOM gives SAP AFRICA written notice of TELKOM's wish to terminate this AGREEMENT for any reason. Any such termination shall be subject to accrued rights and obligations but only after payment of all Licence and Maintenance Fees then due and owing;"", 'The Maintenance Services may be terminated by TELKOM in writing at any time upon 3 (three) months prior written notice.']",cuad,cuad:TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT.PDF
Termination,"['The Company may, in its sole and absolute discretion, terminate the Executive\'s employment under this Agreement at any time and with immediate effect by notifying the Executive that the Company is exercising its right under this clause 17 and that it will make a payment in l ieu of not ice (""PILON"") to the Executive.']",cuad,"cuad:THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT.PDF"
Termination,"[""This Agreement shall commence on the Effective Date and shall remain in full force and effect until one (1) year subsequent to the Effective Date, provided however, that Tickets may terminate this Agreement for any reason upon thirty (30) days' notice to MP3. com at any time prior to the expiration of sixty (60) days subsequent to the Effective Date.""]",cuad,cuad:TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT.PDF
Termination,['This Agreement may be terminated by (a) the written agreement of the Parties or (b) by either Party upon 5 days written notice to the other Party.'],cuad,cuad:TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT.PDF
Termination,"['Party B shall have the right to terminate this Agreement in advance without the prior written consent from Party A, bysending a written notice to Party A but Party A may not terminate or rescind this Agreement;']",cuad,cuad:TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT.PDF
Termination,"[""Network retains the right at all times during the Term to discontinue its distribution of the Service in its entirety and to terminate this Agreement and all other affiliates' agreements on at least ninety (90) days' prior notice without any liability therefor to Affiliate, other than amounts payable hereunder which accrued prior to such termination, including amounts payable pursuant to Section 6(b) and Exhibit D.""]",cuad,cuad:TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement.pdf
Termination,"['Notwithstanding the foregoing, either party may terminate this Agreement at any time without liability by providing one hundred eighty (180) days written notice to the other party.']",cuad,cuad:UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT.PDF
Termination,['This Agreement shall become effective on the Effective Date and shall continue in effect until either Party informs the other Party with thirty (30) day prior written notice of termination of this Agreement.'],cuad,cuad:UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement.pdf
Termination,"[""Notwithstanding anything to the contrary in this Supply Agreement, this Supply Agreement may be terminated:\n\n10.2.1 in its entirety or with respect to one or more Products, on a Product-by-Product basis, by mutual written consent of Sutro and SutroVax;\n\n\n\n\n\n10.2.2 in its entirety by a Party if the other Party materially breaches any of the material terms, conditions or agreements contained in this Supply Agreement to be kept, observed or performed by the other Party, by giving the Party who committed the breach [***] days' prior written notice, unless the notified Party shall have cured the breach within such [***]-day period; and\n\n10.2.3 in its entirety or with respect to one or more Products, on a Product-by-Product basis, by SutroVax upon [***] days' prior written notice to Sutro for any reason.""]",cuad,"cuad:VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.PDF"
Termination,['Owner may terminate this Agreement at any time upon the occurrence of any of the following:<omitted>(e) Without cause on no less than seven (7) days prior written notice.'],cuad,cuad:VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT.PDF
Termination,"['Company may terminate this Agreement and the license granted herein, for any reason, upon giving JHU sixty (60) days written notice under Paragraph 8.1.']",cuad,cuad:VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf
Termination,"['This Agreement shall continue in force for a term of twelve (12) months from the Effective Date, unless terminated earlier under the provisions of this Article 8 (the ""Term""); PROVIDED that TouchStar shall have the right to terminate this Agreement at any time after the Effective Date upon not less than fifteen (15) days\' prior written notice to Reseller.']",cuad,cuad:WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT.PDF
Termination,"[""The Appointment may be terminated by either party giving the other at least 12 months' notice in writing."", '15.2 The Company may in its sole and absolute discretion (whether or not any notice of termination has been given under sub clause 15.1) terminate this Agreement at any time and with immediate effect by giving notice in writing to the Executive that the Company is exercising its rights pursuant to this clause 15.']",cuad,cuad:WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT.PDF
Termination,['XFN may terminate this Agreement by giving thirty (30) days written notice to the CEIS.'],cuad,cuad:XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement.pdf
Termination,"['""Distribution Term"" means the period commencing on the first Regulatory Approval of the Product in the Territory and continuing until [***], or if this Agreement is terminated earlier pursuant to Article 12, the effective date of such termination.<omitted>At any time following the expiration of the Distribution Term (as defined in Section 1.17), the Distributor may terminate this Agreement at will upon [***] prior written notice to Zogenix.']",cuad,cuad:ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement.pdf
Termination,Either party may terminate this Agreement upon thirty (30) days' written notice to the other party.,synthetic,synthetic:0
Termination,"This Agreement may be terminated immediately by the Company for cause, including any material breach that remains uncured for ten (10) days after notice.",synthetic,synthetic:1
Termination,This Agreement may be terminated by mutual written consent of both parties at any time.,synthetic,synthetic:10
Termination,"Should either party fail to perform any material obligation under this Agreement and fail to remedy such failure within thirty (30) days of written notice, the non-breaching party may terminate this Agreement.",synthetic,synthetic:11
Termination,"Upon expiration or termination, the Employee shall immediately return all Company property, including devices, documents, and access credentials.",synthetic,synthetic:12
Termination,The Licensor may terminate this license without notice if the Licensee is found to be using the Software in violation of Section 3.,synthetic,synthetic:13
Termination,"The Client may terminate this engagement at any time, for any reason or no reason, upon written notice, without further obligation to the Contractor.",synthetic,synthetic:2
Termination,"Upon termination of this Agreement, all licenses granted herein shall immediately cease, and each party shall return or destroy the other party's Confidential Information.",synthetic,synthetic:3
Termination,"The Company reserves the right to terminate this Agreement at its sole discretion, effective immediately, without prior notice or liability.",synthetic,synthetic:4
Termination,"This Agreement shall terminate automatically upon the completion of the Services described in Exhibit A, unless earlier terminated as provided herein.",synthetic,synthetic:5
Termination,Either party may terminate this Agreement for convenience by providing sixty (60) days' advance written notice.,synthetic,synthetic:6
Termination,"In the event of insolvency, bankruptcy, or assignment for the benefit of creditors by either party, the other party may terminate this Agreement immediately.",synthetic,synthetic:7
Termination,Termination of this Agreement shall not relieve either party of obligations accrued prior to the effective date of termination.,synthetic,synthetic:8
Termination,The Vendor may suspend or terminate access to the Services if payment is not received within fifteen (15) days of the due date.,synthetic,synthetic:9
Warranty,"['Accuray will provide a warranty to each Customer that the Products will be free from material defects and perform substantially in accordance with the written Specifications provided by Accuray as reflected in the regulatory clearance at the time of sale for a period of one (1) year following Installation of the Products at Customer\'s facility, but not to exceed eighteen (18) months following shipment of such Products to Distributor (""Warranty Period"").', 'Notwithstanding Section 4.6.2 and any obligations according to law, for a period of 10 years following Installation of a System, Accuray will provide to Customer, without charge, Safety Updates with respect to any hardware or software included in the System.', 'Notwithstanding Section 4.6.2, for a period of 10 years following Installation of a System, Accuray will provide to Customer, without charge, Bug Fixes with respect to any software included in the System.']",cuad,cuad:ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT.PDF
Warranty,"['Additionally, Zanotti shall offer to end-users the option to purchase extended warranty coverage for an additional twenty-four (24) months - making the total warranty period sixty (60) months.', 'At all times during the Term of this Agreement, Zanotti shall warrant the Products to purchasers of AETRU Systems in accordance with the terms of its standard warranty attached hereto as Exhibit ""C"" (""End User Warranty""), as such End User Warranty may be modified from time to time by Zanotti, provided however that at no time shall such End User Warranty provide for a warranty coverage period of less than thirty-six (36) months from the time of purchase by the initial end-user.']",cuad,cuad:AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT.PDF
Warranty,"['The Customer shall inspect all Products promptly upon receipt thereof and may reject any defective Product, provided that the Customer shall within seven (7) days after receipt of such alleged defective Product, notify the Manufacturer of its rejection and either: (i) request to destroy in field for credit of the value of the defective product and the associated shipping costs (with approval), or (ii) request a Return Material Authorization (""RMA"") number and within seven (7) days of receipt of the RMA number from the Manufacturer return such rejected Product to the Manufacturer.']",cuad,cuad:AgapeAtpCorp_20191202_10-KA_EX-10.1_11911128_EX-10.1_Supply Agreement.pdf
Warranty,"['In the event that Array reasonably objects to a proposed usage of the Product Trademark(s), it shall give written notice of such objection to Ono within sixty (60) days of receipt of such sample, specifying the way in which such usage of its Product Trademark(s) fails to meet the style, usage or quality standards for the Product or Product Trademark set forth in the first two sentences of this Section 12.4(c).']",cuad,"cuad:Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF"
Warranty,"['For used LRUs and Main Elements repaired and overhauled by the Repairer, the warranty period shall start on the date of Delivery and shall end [*****] thereafter, whichever occurs the earliest, and such warranty shall be subject to the exclusions of warranty set forth in Exhibit 10 (""LRUs Repair Service"") and in Exhibit 11 (""Main Elements Services"").']",cuad,cuad:AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maintenance Agreement1.pdf
Warranty,"['Except in the case of latent defects as described in Section 7.3, each shipment of Miltenyi Products shall be deemed accepted by Bellicum if Bellicum or its designated recipient of the shipment does not provide Miltenyi with written notice of rejection (a ""Rejection Notice"") within [...***...] days from the date of receipt of the relevant shipment of Miltenyi Product, describing the reasons for the rejection and the non-conforming characteristics of such Rejected Product in reasonable detail.', ""Notification to Miltenyi by Bellicum must occur within [...***...] days after Bellicum or Bellicum's designated recipient of the shipment becomes aware or reasonably should have become aware that the Miltenyi Product fails to comply with the Miltenyi Product Warranty."", 'Once a Delivery of Miltenyi Products is accepted or deemed accepted hereunder, Bellicum shall have no recourse against Miltenyi in the event any such Miltenyi Product is subsequently deemed unsuitable for use for any reason, except for Miltenyi Product that does not conform to the Miltenyi Product Warranty after said 30-day period due to a latent defect in the Miltenyi Product that could not be detected through the performance of the Testing Methods.', 'Further, Bellicum shall have a period of [...***...] days from the date of Delivery to<omitted>perform, or have its Affiliate, Subcontractor, or Licensee (as the case may be) perform, incoming quality assurance testing on each shipment of Miltenyi Product in accordance with the Bellicum-approved quality control testing procedures as set forth in the Product Specifications or the Quality Agreement, as applicable (the ""Testing Methods""), to verify conformance with the Product Specifications.']",cuad,"cuad:BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement.PDF"
Warranty,"[""The Company hereby warrants that all Products sold to the\n\n\n\n\n\nCustomer hereunder, at the time of shipment to the Customer, (a) will be merchantable and of generally commercially salable quality; and (b) will have a then remaining shelf life of at least twelve (12) months. The Company further 8\n\n -7-\n\nwarrants that the Products have been manufactured, labeled and packaged, and when in the Company's possession or under its control, have been handled, stored and shipped, in compliance with all applicable federal, state and local laws. The Customer's exclusive remedy for a breach of any of the foregoing warranties will be the replacement, at the delivery point thereof, freight prepaid, of any Product furnished hereunder that fails to meet the foregoing standards. In no event will the Company be liable for incidental or consequential damages. All claims by the Customer and/or Agent under this Paragraph 2.6 must be submitted in accordance with the Company's published bulletins concerning such claims, as such bulletins may be amended by the Company from time to time and furnished to the Agent.""]",cuad,cuad:BIOPURECORP_06_30_1999-EX-10.13-AGENCY AGREEMENT.PDF
Warranty,"['Company further warrants all Products to be free from defects in material or workmanship under normal use and service for a period of ninety (90) days from the date of delivery. Any defects must be replaced by the Company within sixty (60) days within this scope of the warranty and all charges for labor and material, will be borne by Company']",cuad,cuad:BLACKBOXSTOCKSINC_08_05_2014-EX-10.1-DISTRIBUTOR AGREEMENT.PDF
Warranty,"['""Warranty Period"" means, (i) for each Bloom System, the period beginning on the day following the date that the ""Warranty Period"" for such Bloom System under and as defined in the MESPA has expired and ending on the twenty-first (21st) anniversary of the date of Commencement of Operations for such Bloom System and (ii) for the BOF, the period beginning on the day following the date that the Section 8.2(b) Warranty for such BOF has expired and ending on the twenty-first (21st) anniversary of such starting date.', ""In the case of a claim relating to the Power Performance Warranty for a One-Year Power Performance Warranty Period, upon receipt of such notice and verification that such One-Year Power Performance Warranty is applicable, Operator shall make a payment to Owner in an amount to be calculated pursuant to Section 2.6; provided that the cumulative aggregate amount of Operator's liability for all claims under this Section 2.5(c) shall not exceed [***] of the aggregate Purchase Price of all Bloom Systems in the Portfolio during the applicable period and the purchase price under the December 30 Bill of Sale (inclusive of any amounts paid or for which a pending claim has been made under the Power Performance Warranty or the Section 8.2(b) Warranty, as applicable, under the MESPA).""]",cuad,cuad:BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement.pdf
Warranty,"['Commerce One will replace any defective media returned to Commerce One during the Warranty Period.', 'If during the Warranty Period the Software and MarketSite.net Service does not perform in substantial compliance with the Documentation, Commerce One shall take all commercially reasonable efforts to correct the Software and MarketSite.net Service, or if correction of the Software and MarketSite.net Service is reasonably not possible, replace such Software and MarketSite.net Service free of charge.', 'In addition, Commerce One warrants that during the Warranty Period the Software and MarketSite.net Service is free of any willfully introduced computer virus, or any other similar harmful, malicious or hidden program or data, which is designed to disable, erase, or alter the Software, or any other files, data, or software.', ""In the event any such breach of warranty can not be reasonably corrected at Commerce One's sole expense, Corio has the right to terminate this Agreement and receive a refund of all prepaid fees."", 'Commerce One warrants that the Software and MarketSite.net Service will perform in substantial accordance with the Documentation, and the media on which the Software is distributed will be free from defects in materials and workmanship under normal use, for a period of sixty (60) days from the Effective Date, but in no event not later than December 31, 1999 (the ""Warranty Period"").']",cuad,cuad:CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF
Warranty,"[""COMPANY'S SOLE AND EXCLUSIVE LIABILITY FOR THE WARRANTY PROVIDED IN SUBPARAGRAH (A) HEREOF SHALL BE TO CORRECT THE TECHNOLOGY TO OPERATE IN SUBSTANTIAL ACCORDANCE WITH ITS THEN CURRENT SPECIFICATIONS OR REPLACE, AT ITS OPTION, THE TECHNOLOGY NOT IN COMPLIANCE WITH COMPANY'S AND COMPANY' PUBLISHED SPECIFICATIONS REGARDING THE TECHNOLOGY; PROVIDED, ANY CLAIM FOR BREACH OF WARRANTY UNDER SUBPARAGRAPH (A) HEREOF MUST BE MADE IN WRITING WITHIN (90) DAYS FROM DATE OF SHIPMENT.""]",cuad,cuad:CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement.pdf
Warranty,"['Should MMI not supply the Services as agreed or should the Services become defective within 6 months from their delivery to Dragon Systems, Dragon Systems may at its option require MMI to complete or re-perform the Services within a reasonable period of time, rescind the contract or refuse payment of the compensation in part or in total, notwithstanding any damage claims.']",cuad,cuad:DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT.PDF
Warranty,['The above warranties are valid for a period of [***] from the date of shipment of any Licensed Product to any customer.'],cuad,cuad:ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT.PDF
Warranty,"['Vendor will provide an initial supply of spare Products and parts as Distributor may reasonably required in accordance with Sections 8 and 10.3 to permit Distributor to offer a six-month warranty on the Products to customers and to enable Distributor to provide a warranty service to customers', 'Although Vendor intends to provide a six-month limited warranty to the end user, Distributor shall make no warranties or representations with respect to the Products on behalf of Vendor', ""Distributor may, no later than one hundred and twenty (120) calendar days after a Product is sold by Distributor to a customer, return to Vendor, at Distributor's expense, any Product received by Distributor from Vendor during the 120-day period prior to such return, which Distributor or its customer believes to be defective.""]",cuad,cuad:ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF
